TotalLoadMW,ForecastTotalLoadMw,IdDate,IdMacroZone
2643.05,2592.21,133,3
34624,33958,133,8
6235.26,6273.15,134,4
2137.43,2150.42,134,5
1246.17,1253.74,134,7
2941.25,2959.13,134,2
17154.62,17258.86,134,1
751.42,755.99,134,6
2774.85,2791.71,134,3
33241,33443,134,8
1162.49,1161.82,135,7
2813.17,2811.57,135,2
16488.12,16478.72,135,1
5839.89,5836.56,135,4
2009.87,2008.72,135,5
774.44,774,135,6
2454.01,2452.61,135,3
31542,31524,135,8
2810.26,2758.03,136,2
16375.87,16071.52,136,1
5891.92,5782.41,136,4
1978.73,1941.95,136,5
1158.72,1137.19,136,7
735.78,722.11,136,6
2417.73,2372.79,136,3
31369,30786,136,8
1159.94,1117.43,137,7
2782.96,2680.99,137,2
16701.73,16089.74,137,1
5912.2,5695.56,137,4
1959.67,1887.86,137,5
694.85,669.39,137,6
2445.66,2356.04,137,3
31657,30497,137,8
18077.35,16734.39,138,1
6403.52,5927.8,138,4
2109.17,1952.48,138,5
1207.47,1117.76,138,7
2990.87,2768.67,138,2
738.97,684.07,138,6
2797.65,2589.82,138,3
34325,31775,138,8
1260.86,1212.79,139,7
3127.13,3007.9,139,2
18873.77,18154.12,139,1
6648.26,6394.76,139,4
2275.9,2189.12,139,5
806.7,775.94,139,6
2832.38,2724.38,139,3
35825,34459,139,8
3233.49,3121.24,140,2
19385.55,18712.6,140,1
6865.19,6626.88,140,4
2371.02,2288.71,140,5
1292.2,1247.35,140,7
818.49,790.08,140,6
2878.06,2778.15,140,3
36844,35565,140,8
1293.01,1264.01,141,7
3149.25,3078.62,141,2
18786.42,18365.08,141,1
6851.32,6697.66,141,4
2397.7,2343.92,141,5
802.87,784.87,141,6
2879.43,2814.85,141,3
36160,35349,141,8
2293.94,2282.1,142,5
1248.86,1242.41,142,7
2976.35,2960.98,142,2
17737.35,17645.79,142,1
6476.73,6443.3,142,4
758.71,754.79,142,6
2797.07,2782.63,142,3
34289,34112,142,8
1161.17,1168.31,143,7
2768.55,2785.57,143,2
16543.12,16644.87,143,1
5945.61,5982.18,143,4
2108.84,2121.81,143,5
692,696.25,143,6
2649.71,2666.01,143,3
31869,32065,143,8
2534.75,2595.58,144,2
14808.77,15164.16,144,1
5395.71,5525.2,144,4
1937.35,1983.84,144,5
1057.4,1082.77,144,7
635.42,650.67,144,6
2465.62,2524.79,144,3
28835,29527,144,8
927.93,927.54,145,7
2311.94,2310.96,145,2
13628.47,13622.68,145,1
4713.66,4711.66,145,4
1654.63,1653.93,145,5
517.85,517.63,145,6
2158.52,2157.6,145,3
25913,25902,145,8
12478.46,12553.76,146,1
4319.16,4345.22,146,4
1496.52,1505.55,146,5
860.59,865.79,146,7
2165.62,2178.69,146,2
454.17,456.91,146,6
1924.47,1936.09,146,3
23699,23842,146,8
817.21,806.8,147,7
2042.21,2016.19,147,2
12057.38,11903.73,147,1
4018.66,3967.45,147,4
1411.04,1393.06,147,5
445.43,439.76,147,6
1887.07,1863.02,147,3
22679,22390,147,8
1961.66,1941.75,148,2
12069.52,11947.06,148,1
3814.58,3775.88,148,4
1359.49,1345.7,148,5
786.86,778.88,148,7
420.54,416.27,148,6
1959.34,1939.46,148,3
22372,22145,148,8
794.59,784.33,149,7
2030.96,2004.72,149,2
12057.08,11901.31,149,1
3974.93,3923.58,149,4
1363.55,1345.93,149,5
442.64,436.92,149,6
1938.26,1913.22,149,3
22602,22310,149,8
4127.59,3946.53,150,4
1467.98,1403.58,150,5
838.09,801.32,150,7
2189.56,2093.51,150,2
13016.94,12445.92,150,1
471.07,450.41,150,6
2143.77,2049.73,150,3
24255,23191,150,8
923.84,854.61,151,7
2604.15,2409,151,2
15950.15,14754.85,151,1
4807.88,4447.58,151,4
1664.98,1540.21,151,5
546.37,505.43,151,6
2432.63,2250.33,151,3
28930,26762,151,8
3233.73,2969.79,152,2
20660.46,18974.13,152,1
5985.88,5497.3,152,4
1859.13,1707.38,152,5
1089.42,1000.5,152,7
635.07,583.24,152,6
2801.31,2572.67,152,3
36265,33305,152,8
1258.27,1174.78,153,7
3847.92,3592.59,153,2
24825.13,23177.86,153,1
7025.77,6559.58,153,4
2045.46,1909.73,153,5
816.18,762.03,153,6
3162.27,2952.44,153,3
42981,40129,153,8
27029.23,25305.05,154,1
7872.56,7370.37,154,4
2356.69,2206.36,154,5
1340.96,1255.42,154,7
4238.91,3968.51,154,2
940.26,880.28,154,6
3580.39,3352,154,3
47359,44338,154,8
1356.8,1285.82,155,7
4252.15,4029.71,155,2
27336.31,25906.3,155,1
8127.48,7702.32,155,4
2344.76,2222.1,155,5
944.29,894.89,155,6
3677.22,3484.86,155,3
48039,45526,155,8
4230.45,4085.36,156,2
26919.1,25995.83,156,1
8037.76,7762.08,156,4
2279.34,2201.16,156,5
1326.51,1281.02,156,7
930.86,898.94,156,6
3683.98,3557.63,156,3
47408,45782,156,8
4134.36,4030.54,157,2
26411.11,25747.93,157,1
8134.48,7930.23,157,4
2153.67,2099.59,157,5
1330.18,1296.78,157,7
879.87,857.78,157,6
3591.33,3501.15,157,3
46635,45464,157,8
2251.56,2206.85,158,5
1382.39,1354.94,158,7
4031.9,3951.83,158,2
25022.54,24525.64,158,1
8253.01,8089.12,158,4
848.7,831.84,158,6
3379.9,3312.78,158,3
45170,44273,158,8
1368.98,1323.38,159,7
4027.59,3893.44,159,2
26278.03,25402.74,159,1
8204.14,7930.87,159,4
2275.97,2200.16,159,5
893.89,864.12,159,6
3245.39,3137.29,159,3
46294,44752,159,8
4123.88,4122.19,160,2
26354.37,26343.59,160,1
8241.88,8238.51,160,4
2270.2,2269.27,160,5
1311.07,1310.53,160,7
929.42,929.04,160,6
3218.19,3216.88,160,3
46449,46430,160,8
1316.01,1311.84,161,7
4251.83,4238.36,161,2
26517.37,26433.32,161,1
8426.54,8399.83,161,4
2244.66,2237.54,161,5
919.18,916.26,161,6
3333.43,3322.86,161,3
47009,46860,161,8
27317.01,26622.49,162,1
8808.01,8584.07,162,4
2403.16,2342.06,162,5
1360.84,1326.24,162,7
4401.59,4289.68,162,2
967.7,943.1,162,6
3709.68,3615.36,162,3
48968,47723,162,8
1368.54,1361.55,163,7
4310.22,4288.2,163,2
26579.49,26443.71,163,1
8550.28,8506.6,163,4
2585.44,2572.24,163,5
980.13,975.12,163,6
3586.9,3568.58,163,3
47961,47716,163,8
4146.8,4117.77,164,2
25787.95,25607.46,164,1
8421.75,8362.8,164,4
2620.06,2601.72,164,5
1372.77,1363.16,164,7
979.16,972.31,164,6
3535.52,3510.78,164,3
46864,46536,164,8
1360.72,1363.9,165,7
3838.01,3846.99,165,2
23617.56,23672.82,165,1
8120.27,8139.27,165,4
2645.28,2651.47,165,5
982.6,984.9,165,6
3457.57,3465.66,165,3
44022,44125,165,8
7513.83,7471.49,166,4
2478.63,2464.66,166,5
1297.48,1290.17,166,7
3519.53,3499.7,166,2
21702.59,21580.29,166,1
919.49,914.31,166,6
3204.44,3186.38,166,3
40636,40407,166,8
1202.7,1186,167,7
3225.69,3180.9,167,2
19848.53,19572.94,167,1
6871.05,6775.65,167,4
2233.19,2202.19,167,5
775.01,764.25,167,6
3006.82,2965.07,167,3
37163,36647,167,8
2886.14,2847.66,168,2
17751.06,17514.38,168,1
6080.13,5999.06,168,4
1980.81,1954.4,168,5
1078.93,1064.54,168,7
644.35,635.76,168,6
2652.58,2617.21,168,3
33074,32633,168,8
958.93,899.83,169,7
2660.53,2496.55,169,2
16210.87,15211.78,169,1
5343.98,5014.62,169,4
1742.13,1634.76,169,5
584.34,548.33,169,6
2419.23,2270.13,169,3
29920,28076,169,8
15499.98,14514.82,170,1
4731.04,4430.34,170,4
1594.13,1492.81,170,5
890.26,833.67,170,7
2422.53,2268.56,170,2
503.38,471.39,170,6
2096.67,1963.41,170,3
27738,25975,170,8
852.33,784.65,171,7
2340.85,2154.97,171,2
15167.12,13962.76,171,1
4395.05,4046.06,171,4
1501.12,1381.92,171,5
459.58,423.08,171,6
2019.97,1859.57,171,3
26736,24613,171,8
2240.82,2048.68,172,2
15399.07,14078.68,172,1
4161.15,3804.36,172,4
1444.89,1321,172,5
819.66,749.38,172,7
434.22,396.99,172,6
1904.2,1740.92,172,3
26404,24140,172,8
2238.94,2021.2,173,2
15620.09,14101.02,173,1
4208.23,3798.97,173,4
1454.19,1312.77,173,5
818.21,738.64,173,7
424.02,382.78,173,6
1868.32,1686.62,173,3
26632,24042,173,8
4434.9,3985.03,174,4
1535.52,1379.76,174,5
853.54,766.96,174,7
2347.61,2109.47,174,2
16336,14678.9,174,1
437.37,393.01,174,6
1934.05,1737.86,174,3
27879,25051,174,8
934.34,839.97,175,7
2696.26,2423.93,175,2
18780.38,16883.49,175,1
5075.04,4562.44,175,4
1705.78,1533.49,175,5
505.4,454.36,175,6
2182.79,1962.32,175,3
31880,28660,175,8
3402.22,3093.55,176,2
22827.27,20756.29,176,1
6238.99,5672.96,176,4
1933.81,1758.36,176,5
1099.69,999.92,176,7
618.59,562.47,176,6
2645.44,2405.44,176,3
38766,35249,176,8
1284.92,1214.39,177,7
3994.49,3775.22,177,2
26647.44,25184.7,177,1
7303.19,6902.29,177,4
2174.99,2055.6,177,5
763.44,721.53,177,6
2919.52,2759.26,177,3
45088,42613,177,8
28040.05,27909.66,178,1
8083.98,8046.39,178,4
2400.42,2389.26,178,5
1366.06,1359.71,178,7
4426.64,4406.05,178,2
865.79,861.76,178,6
2986.07,2972.18,178,3
48169,47945,178,8
1420.75,1473.52,179,7
4488.97,4655.69,179,2
27528.43,28550.83,179,1
8352.24,8662.44,179,4
2354.53,2441.98,179,5
865.11,897.24,179,6
2889.97,2997.3,179,3
47900,49679,179,8
4461.09,4662.16,180,2
27183.3,28408.51,180,1
8327.76,8703.11,180,4
2264.55,2366.61,180,5
1426.02,1490.3,180,7
847.62,885.82,180,6
3013.66,3149.49,180,3
47524,49666,180,8
4269.24,4467,181,2
26678.75,27914.61,181,1
8372.29,8760.13,181,4
2203.2,2305.26,181,5
1409.14,1474.42,181,7
715.71,748.86,181,6
2936.68,3072.72,181,3
46585,48743,181,8
25418.43,26211.26,182,1
8461.4,8725.31,182,4
2156.02,2223.27,182,5
1512.61,1559.78,182,7
4007.74,4132.75,182,2
699.32,721.13,182,6
3206.48,3306.49,182,3
45462,46880,182,8
1410.31,1416.21,183,7
4161.53,4178.94,183,2
26416.79,26527.31,183,1
8459.69,8495.08,183,4
2177.51,2186.62,183,5
722.91,725.93,183,6
3022.27,3034.91,183,3
46371,46565,183,8
4279.79,4407.58,184,2
25486.13,26247.12,184,1
8310.62,8558.77,184,4
2272.84,2340.71,184,5
1309.33,1348.43,184,7
792.9,816.58,184,6
2928.38,3015.81,184,3
45380,46735,184,8
4139.62,4248.15,185,2
25650.04,26322.54,185,1
8066.69,8278.18,185,4
2295.94,2356.13,185,5
1284.18,1317.85,185,7
764.56,784.6,185,6
2996.98,3075.56,185,3
45198,46383,185,8
4259.03,4310.89,186,2
26246.03,26565.66,186,1
8423.51,8526.09,186,4
2478.43,2508.61,186,5
1296.78,1312.57,186,7
856.15,866.58,186,6
3327.08,3367.59,186,3
46887,47458,186,8
4246.61,4296.71,187,2
26299.2,26609.46,187,1
8432.35,8531.83,187,4
2635.66,2666.75,187,5
1338.75,1354.54,187,7
901.42,912.05,187,6
3275.01,3313.65,187,3
47129,47685,187,8
924.83,930.79,188,6
4166.78,4193.61,188,2
25897.81,26064.59,188,1
8466.46,8520.98,188,4
2689.28,2706.6,188,5
1353.42,1362.14,188,7
3241.42,3262.3,188,3
46740,47041,188,8
1320.97,1342.72,189,7
3862.49,3926.07,189,2
23898.51,24291.89,189,1
8153.84,8288.06,189,4
2687.23,2731.46,189,5
909.5,924.47,189,6
3090.46,3141.33,189,3
43923,44646,189,8
1262.51,1270.53,190,7
3541.38,3563.87,190,2
21816.25,21954.79,190,1
7486.07,7533.61,190,4
2551.31,2567.51,190,5
858.46,863.91,190,6
2952.04,2970.78,190,3
40468,40725,190,8
3222.87,3294.41,191,2
19713.61,20151.18,191,1
6706.09,6854.93,191,4
2342.68,2394.68,191,5
1169.5,1195.46,191,7
719.95,735.93,191,6
2708.29,2768.41,191,3
36583,37395,191,8
1068.92,1094.43,192,7
2985.91,3057.16,192,2
17693.3,18115.55,192,1
6168.88,6316.1,192,4
2087.07,2136.87,192,5
635.74,650.91,192,6
2505.2,2564.98,192,3
33145,33936,192,8
16257.52,16319.77,193,1
5357.02,5377.53,193,4
1839.28,1846.32,193,5
966.82,970.53,193,7
2676.51,2686.76,193,2
526.68,528.7,193,6
2147.17,2155.39,193,3
29771,29885,193,8
869.08,900.11,194,7
2392.95,2478.37,194,2
15009.12,15544.9,194,1
4608.26,4772.76,194,4
1604,1661.26,194,5
498.27,516.05,194,6
1995.33,2066.55,194,3
26977,27940,194,8
2360.07,2386.15,195,2
14609.68,14771.13,195,1
4343.85,4391.85,195,4
1472.14,1488.41,195,5
834.93,844.15,195,7
490.05,495.47,195,6
1950.29,1971.84,195,3
26061,26349,195,8
809.2,816.81,196,7
2270.11,2291.45,196,2
14163.9,14297.08,196,1
4138.02,4176.92,196,4
1435.19,1448.68,196,5
476.83,481.32,196,6
1913.75,1931.75,196,3
25207,25444,196,8
4180.91,4118.18,197,4
1417.5,1396.23,197,5
812.55,800.35,197,7
2248.29,2214.55,197,2
14405.78,14189.65,197,1
477.76,470.6,197,6
1852.23,1824.44,197,3
25395,25014,197,8
825.24,823.33,198,7
2262.72,2257.48,198,2
14298.22,14265.12,198,1
4262.06,4252.2,198,4
1441.05,1437.71,198,5
480.52,479.41,198,6
1915.19,1910.75,198,3
25485,25426,198,8
2342.78,2347.79,199,2
15196.87,15229.4,199,1
4511.67,4521.32,199,4
1521.81,1525.07,199,5
866.22,868.07,199,7
535.87,537.02,199,6
2120.79,2125.33,199,3
27096,27154,199,8
964.98,964.54,200,7
2648.45,2647.23,200,2
17097.08,17089.18,200,1
5011.85,5009.53,200,4
1627.95,1627.19,200,5
599.36,599.09,200,6
2324.32,2323.25,200,3
30274,30260,200,8
19131.72,19146.45,201,1
5544.39,5548.66,201,4
1829.22,1830.63,201,5
1064.31,1065.13,201,7
2918.83,2921.08,201,2
669.46,669.98,201,6
2599.07,2601.07,201,3
33757,33783,201,8
1175.69,1167.68,202,7
3212.7,3190.8,202,2
20669.93,20529.03,202,1
6380.85,6337.36,202,4
2014.57,2000.84,202,5
752.57,747.44,202,6
2908.7,2888.87,202,3
37115,36862,202,8
3353.48,3342.59,203,2
21557.82,21487.86,203,1
6689.5,6667.79,203,4
2023.55,2016.98,203,5
1182.29,1178.45,203,7
767.13,764.65,203,6
2945.24,2935.68,203,3
38519,38394,203,8
1170.99,1163.81,204,7
3391.82,3371,204,2
21192.33,21062.28,204,1
6891.32,6849.03,204,4
1988.62,1976.41,204,5
718.16,713.76,204,6
2938.75,2920.72,204,3
38292,38057,204,8
2031.3,2004.29,205,5
1191.29,1175.46,205,7
3382.26,3337.29,205,2
20646.87,20372.39,205,1
6908.94,6817.09,205,4
736.8,727,205,6
2938.55,2899.48,205,3
37836,37333,205,8
1153.55,1154.12,206,7
3308.9,3310.53,206,2
19429.81,19439.36,206,1
6866.93,6870.31,206,4
2050.12,2051.13,206,5
762.45,762.82,206,6
3024.25,3025.74,206,3
36596,36614,206,8
3199.83,3153.66,207,2
19148.57,18872.29,207,1
6605.79,6510.48,207,4
2055.98,2026.32,207,5
1162.17,1145.4,207,7
686.17,676.27,207,6
2835.5,2794.58,207,3
35694,35179,207,8
1137.39,1098.63,208,7
3170.74,3062.68,208,2
18884.14,18240.56,208,1
6648.91,6422.31,208,4
2093.31,2021.97,208,5
708.66,684.51,208,6
2831.86,2735.34,208,3
35475,34266,208,8
19075.07,18095.05,209,1
6736.11,6390.03,209,4
2130.71,2021.24,209,5
1109.23,1052.24,209,7
3197.41,3033.14,209,2
725.04,687.79,209,6
2898.44,2749.52,209,3
35872,34029,209,8
1143.55,1064.14,210,7
3361.19,3127.77,210,2
20264.63,18857.38,210,1
7238.46,6735.79,210,4
2273.96,2116.05,210,5
808.83,752.67,210,6
3127.38,2910.2,210,3
38218,35564,210,8
3492.74,3334.95,211,2
21253.15,20293.02,211,1
7452.49,7115.82,211,4
2410.91,2301.99,211,5
1221.46,1166.28,211,7
859.55,820.72,211,6
3131.7,2990.22,211,3
39822,38023,211,8
1262.9,1212.63,212,7
3567.96,3425.92,212,2
21534.51,20677.23,212,1
7581.37,7279.56,212,4
2452.33,2354.71,212,5
917.01,880.51,212,6
3176.91,3050.44,212,3
40493,38881,212,8
7426.84,7352.88,213,4
2436.36,2412.1,213,5
1255.61,1243.11,213,7
3431.44,3397.27,213,2
20274.96,20073.07,213,1
913.86,904.76,213,6
3125.94,3094.81,213,3
38865,38478,213,8
1199.56,1218.89,214,7
3105.97,3156.04,214,2
18542.46,18841.32,214,1
6666.21,6773.65,214,4
2243.58,2279.74,214,5
783.76,796.4,214,6
2947.46,2994.96,214,3
35489,36061,214,8
2791.67,2828.87,215,2
16974.02,17200.19,215,1
6067.36,6148.21,215,4
2041.99,2069.2,215,5
1124.89,1139.87,215,7
722.77,732.4,215,6
2698.31,2734.26,215,3
32421,32853,215,8
1045.14,1071.63,216,7
2535.23,2599.5,216,2
15452.19,15843.86,216,1
5583.52,5725.05,216,4
1888.8,1936.67,216,5
689.98,707.47,216,6
2512.14,2575.82,216,3
29707,30460,216,8
14343.7,14467.05,217,1
4948.32,4990.87,217,4
1654.08,1668.3,217,5
937.01,945.07,217,7
2337.16,2357.26,217,2
599.94,605.1,217,6
2273.8,2293.35,217,3
27094,27327,217,8
854.23,893.5,218,7
2193.26,2294.09,218,2
13217.73,13825.33,218,1
4295.23,4492.67,218,4
1485.64,1553.93,218,5
496.18,518.99,218,6
2039.72,2133.49,218,3
24582,25712,218,8
2090.64,2150.38,219,2
12670.53,13032.58,219,1
4071.95,4188.3,219,4
1399.51,1439.5,219,5
812.03,835.23,219,7
471.66,485.14,219,6
1931.68,1986.88,219,3
23448,24118,219,8
2014.25,2072.14,220,2
12175.91,12525.82,220,1
3858.3,3969.18,220,4
1331.06,1369.31,220,5
799.67,822.65,220,7
447.58,460.44,220,6
1852.23,1905.46,220,3
22479,23125,220,8
1379.09,1406.81,221,5
805.24,821.42,221,7
1980.53,2020.33,221,2
11978.16,12218.88,221,1
3814.83,3891.49,221,4
423.48,431.99,221,6
1811.67,1848.08,221,3
22193,22639,221,8
810.47,812.38,222,7
1991.06,1995.76,222,2
12600.55,12630.29,222,1
3786.72,3795.66,222,4
1339.23,1342.39,222,5
455.98,457.06,222,6
1894.99,1899.46,222,3
22879,22933,222,8
2090.16,2108.45,223,2
12979.15,13092.73,223,1
3951.47,3986.05,223,4
1404.42,1416.71,223,5
850.39,857.83,223,7
487.69,491.95,223,6
2004.74,2022.29,223,3
23768,23976,223,8
902.68,890.74,224,7
2213.43,2184.14,224,2
14160.83,13973.48,224,1
4219.07,4163.25,224,4
1483.27,1463.65,224,5
508.87,502.14,224,6
2059.85,2032.6,224,3
25548,25210,224,8
14709.56,14622.26,225,1
4449.63,4423.22,225,4
1507.25,1498.31,225,5
958.89,953.2,225,7
2336.24,2322.37,225,2
549.75,546.48,225,6
2110.68,2098.15,225,3
26622,26464,225,8
1087.92,1057.23,226,7
2494.05,2423.71,226,2
15932.88,15483.51,226,1
5037.02,4894.96,226,4
1776.5,1726.4,226,5
631.53,613.72,226,6
2539.1,2467.49,226,3
29499,28667,226,8
2777.04,2689.13,227,2
17688.53,17128.55,227,1
5643.81,5465.14,227,4
1913.74,1853.15,227,5
1184.5,1147,227,7
618.06,598.49,227,6
2583.32,2501.54,227,3
32409,31383,227,8
1248.62,1213.6,228,7
2921.79,2839.85,228,2
18249.4,17737.61,228,1
6002.18,5833.85,228,4
1996.19,1940.21,228,5
690.87,671.49,228,6
2658.97,2584.4,228,3
33768,32821,228,8
6192.29,5963.03,229,4
2117.61,2039.21,229,5
1191.5,1147.39,229,7
3045.19,2932.45,229,2
18981.43,18278.69,229,1
748.6,720.88,229,6
2783.4,2680.35,229,3
35060,33762,229,8
1208.76,1187.61,230,7
2979.02,2926.91,230,2
18144.98,17827.57,230,1
6395.87,6283.98,230,4
2061.58,2025.51,230,5
717.86,705.31,230,6
2847.93,2798.11,230,3
34356,33755,230,8
2745.9,2713.27,231,2
17556.04,17347.44,231,1
5939.27,5868.7,231,4
1910.61,1887.91,231,5
1089.18,1076.24,231,7
608.66,601.43,231,6
2552.34,2522.02,231,3
32402,32017,231,8
1080.27,1066.5,232,7
2744.89,2709.89,232,2
16968.58,16752.19,232,1
5830.39,5756.04,232,4
1881.29,1857.3,232,5
633.22,625.14,232,6
2463.36,2431.94,232,3
31602,31199,232,8
17236.66,17211.33,233,1
5911.13,5902.44,233,4
1901.37,1898.58,233,5
1041.53,1040,233,7
2756.13,2752.08,233,2
640.76,639.82,233,6
2495.42,2491.75,233,3
31983,31936,233,8
1126.54,1120.17,234,7
2956.38,2939.65,234,2
18066.43,17964.21,234,1
6349.66,6313.73,234,4
2074.71,2062.97,234,5
765.17,760.84,234,6
2773.11,2757.42,234,3
34112,33919,234,8
3130.72,3073.68,235,2
19618.61,19261.15,235,1
6693.74,6571.77,235,4
2237.78,2197,235,5
1244.06,1221.39,235,7
802.4,787.78,235,6
2824.7,2773.23,235,3
36552,35886,235,8
3286.78,3227.13,236,2
20514.34,20142.03,236,1
6963.73,6837.35,236,4
2313.91,2271.92,236,5
1281.64,1258.38,236,7
794.88,780.45,236,6
2863.72,2811.74,236,3
38019,37329,236,8
6828.45,6861.59,237,4
2375.53,2387.06,237,5
1266.69,1272.84,237,7
3186.4,3201.87,237,2
19612.15,19707.35,237,1
826.51,830.52,237,6
2783.28,2796.79,237,3
36879,37058,237,8
1227.03,1248.17,238,7
2943.43,2994.13,238,2
18175.04,18488.14,238,1
6384.08,6494.06,238,4
2301.18,2340.83,238,5
765.35,778.54,238,6
2684.89,2731.14,238,3
34481,35075,238,8
2785.58,2798.68,239,2
17239.06,17320.12,239,1
5984.01,6012.15,239,4
2143.57,2153.65,239,5
1148.48,1153.88,239,7
693.12,696.38,239,6
2545.18,2557.15,239,3
32539,32692,239,8
1028.62,1043.99,240,7
2495.62,2532.89,240,2
15717.98,15952.76,240,1
5404.09,5484.81,240,4
1872.24,1900.21,240,5
595.77,604.67,240,6
2208.69,2241.68,240,3
29323,29761,240,8
14703.82,14250.45,241,1
4744.55,4598.26,241,4
1670.12,1618.63,241,5
913.03,884.87,241,7
2286.69,2216.19,241,2
515.71,499.81,241,6
2020.08,1957.8,241,3
26854,26026,241,8
847.07,836.52,242,7
2138.87,2112.22,242,2
13802.73,13630.76,242,1
4218.36,4165.81,242,4
1476.46,1458.06,242,5
444.3,438.76,242,6
1792.21,1769.88,242,3
24720,24412,242,8
2133.55,2071.13,243,2
13396.88,13004.96,243,1
4065.73,3946.79,243,4
1411.92,1370.62,243,5
824.51,800.39,243,7
422.71,410.34,243,6
1740.7,1689.78,243,3
23996,23294,243,8
2071.6,2018.7,244,2
13228.96,12891.14,244,1
3898.03,3798.49,244,4
1359.66,1324.94,244,5
794.11,773.83,244,7
397.98,387.81,244,6
1706.66,1663.08,244,3
23457,22858,244,8
13358.63,12935.4,245,1
3996.37,3869.76,245,4
1386.74,1342.81,245,5
815.2,789.37,245,7
2142.11,2074.24,245,2
409.06,396.1,245,6
1785.9,1729.32,245,3
23894,23137,245,8
849.83,815.16,246,7
2302.53,2208.6,246,2
14563.08,13968.99,246,1
4205.32,4033.77,246,4
1469.8,1409.84,246,5
433.94,416.24,246,6
1865.5,1789.4,246,3
25690,24642,246,8
2733.6,2558.97,247,2
18167.24,17006.69,247,1
4941.69,4626.01,247,4
1640.55,1535.75,247,5
922.56,863.62,247,7
526,492.39,247,6
2188.36,2048.57,247,3
31120,29132,247,8
3428.69,3207.97,248,2
23314.59,21813.71,248,1
6267.96,5864.46,248,4
1855.34,1735.9,248,5
1094.44,1023.98,248,7
627.01,586.64,248,6
2572.98,2407.35,248,3
39161,36640,248,8
4083,3826.46,249,2
27658.37,25920.56,249,1
7391.33,6926.93,249,4
2118.26,1985.16,249,5
1270.31,1190.5,249,7
690.12,646.76,249,6
3039.61,2848.63,249,3
46251,43345,249,8
4682.91,4370.17,250,2
29892.74,27896.39,250,1
8211.67,7663.27,250,4
2363.56,2205.71,250,5
1369.96,1278.47,250,7
855.06,797.96,250,6
3265.1,3047.04,250,3
50641,47259,250,8
4874.49,4636.18,251,2
8821.89,8390.59,251,4
2319.55,2206.15,251,5
1329.48,1264.48,251,7
815.96,776.07,251,6
29900.85,28439.02,251,1
51136,48636,251,8
3073.78,2923.51,251,3
51454,48993,252,8
1383.42,1317.25,252,7
4906.92,4672.22,252,2
30113.95,28673.63,252,1
8670.22,8255.53,252,4
2452.67,2335.36,252,5
844.26,803.88,252,6
3082.57,2935.13,252,3
4698.19,4603.59,253,2
29003.46,28419.47,253,1
8541.94,8369.95,253,4
2150.75,2107.45,253,5
1229.95,1205.18,253,7
785.39,769.58,253,6
3006.31,2945.78,253,3
49416,48421,253,8
1253.16,1233.94,254,7
4438.82,4370.73,254,2
27634.23,27210.3,254,1
8568.18,8436.74,254,4
2336.35,2300.51,254,5
846.05,833.07,254,6
3226.21,3176.72,254,3
48303,47562,254,8
28328.13,27747.76,255,1
8417.17,8244.72,255,4
2324.99,2277.35,255,5
1293,1266.51,255,7
4472.52,4380.89,255,2
854.94,837.42,255,6
3022.26,2960.34,255,3
48713,47715,255,8
1253.68,1230.85,256,7
4627.83,4543.55,256,2
27787.75,27281.64,256,1
8645.63,8488.17,256,4
2306.41,2264.4,256,5
823.61,808.61,256,6
3201.09,3142.79,256,3
48646,47760,256,8
4573.61,4518.08,257,2
28057.23,27716.55,257,1
8611.37,8506.8,257,4
2323.27,2295.06,257,5
1252.15,1236.94,257,7
790.47,780.87,257,6
3228.91,3189.7,257,3
48837,48244,257,8
1257,1258.49,258,7
4532.54,4537.9,258,2
28628.28,28662.16,258,1
8701.42,8711.72,258,4
2433.43,2436.31,258,5
838.52,839.52,258,6
3461.8,3465.9,258,3
49853,49912,258,8
8896.97,8911.81,259,4
2656.91,2661.34,259,5
1332.68,1334.9,259,7
4512.18,4519.71,259,2
28581.39,28629.06,259,1
897.2,898.7,259,6
3482.67,3488.48,259,3
50360,50444,259,8
1341.85,1342.55,260,7
4334.91,4337.19,260,2
27926.95,27941.63,260,1
8722.26,8726.85,260,4
2718.06,2719.49,260,5
893.84,894.31,260,6
3501.13,3502.97,260,3
49439,49465,260,8
4019.76,4072.6,261,2
25938.86,26279.76,261,1
8540.33,8652.57,261,4
2761.51,2797.8,261,5
1339.81,1357.41,261,7
899.04,910.86,261,6
3446.69,3491.99,261,3
46946,47563,261,8
1258.37,1290.92,262,7
3628.68,3722.54,262,2
23833.04,24449.53,262,1
7731.73,7931.72,262,4
2562.28,2628.56,262,5
818.26,839.43,262,6
3195.65,3278.31,262,3
43028,44141,262,8
21515.42,22075.97,263,1
6954.57,7135.76,263,4
2376.39,2438.3,263,5
1165.78,1196.15,263,7
3292.4,3378.18,263,2
685.47,703.33,263,6
2929.98,3006.32,263,3
38920,39934,263,8
1079.61,1102.96,264,7
2993.52,3058.26,264,2
19636.54,20061.22,264,1
6298.13,6434.34,264,4
2162.87,2209.65,264,5
622.3,635.76,264,6
2718.04,2776.82,264,3
35511,36279,264,8
2740.63,2761.99,265,2
17891.7,18031.16,265,1
5373.29,5415.18,265,4
1866.9,1881.45,265,5
942.35,949.7,265,7
538.21,542.41,265,6
2463.91,2483.12,265,3
31817,32065,265,8
866.97,899.14,266,7
2407.43,2496.76,266,2
16784.82,17407.66,266,1
4752.93,4929.3,266,4
